customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharge_tenure_ratio
5286-YHCVC,72,1,2,2,104.8,7470.1,0,103.75
6424-ELEYH,3,1,0,3,74.75,229.5,1,76.5
4391-RESHN,23,1,0,1,104.05,2470.1,1,107.4
9115-YQHGA,40,1,0,0,51.1,2092.9,0,52.32
4462-CYWMH,62,1,0,2,89.8,5629.55,0,90.8
8963-MQVYN,22,1,0,0,20.55,469.85,0,21.36
2458-EOMRE,11,1,0,2,64.05,733.95,0,66.72
9334-GWGOW,7,1,0,0,74.85,485.25,0,69.32
6821-BUXUX,13,1,0,0,96.65,1244.5,1,95.73
5028-HTLJB,1,1,0,1,20.05,20.05,1,20.05
9801-GDWGV,39,1,0,0,103.45,3994.45,1,102.42
6542-LWGXJ,3,0,0,1,25.0,78.25,0,26.08
5567-GZKQY,58,1,2,3,20.3,1131.5,0,19.51
1222-LRYKO,6,1,0,1,26.35,184.05,0,30.68
2320-JRSDE,1,1,0,0,19.9,19.9,1,19.9
2087-QAREY,22,1,0,1,54.7,1178.75,0,53.58
0601-WZHJF,14,0,0,0,46.35,667.7,1,47.69
4423-JWZJN,64,1,1,3,90.25,5629.15,0,87.96
5143-WMWOG,1,1,0,0,19.95,19.95,1,19.95
6490-FGZAT,6,1,0,1,20.65,109.3,0,18.22
5393-RXQSZ,1,1,0,0,79.6,79.6,1,79.6
7452-FOLON,39,1,1,2,25.45,958.45,0,24.58
2320-TZRRH,20,1,1,1,19.5,403.15,0,20.16
0231-LXVAP,1,1,0,0,75.9,75.9,1,75.9
9444-JTXHZ,1,1,0,0,76.2,76.2,1,76.2
4942-VZZOM,64,1,1,3,66.15,4392.5,0,68.63
5510-BOIUJ,1,1,0,1,19.25,19.25,1,19.25
7502-BNYGS,46,1,0,3,69.1,3168.0,0,68.87
4291-HYEBC,28,0,1,0,39.1,1096.6,0,39.16
6147-CBCRA,33,1,0,1,20.05,669.45,0,20.29
6047-SUHPR,39,1,1,0,59.8,2343.85,0,60.1
4471-KXAUH,42,1,0,0,84.3,3588.4,1,85.44
9752-ZNQUT,1,1,0,0,48.6,48.6,0,48.6
7638-QVMVY,7,1,0,0,79.0,522.95,1,74.71
1576-PFZIW,70,1,2,3,105.35,7511.9,0,107.31
5666-MBJPT,65,1,2,2,25.1,1725.0,0,26.54
7312-XSBAT,1,1,0,0,49.75,49.75,0,49.75
3096-GKWEB,18,1,0,0,94.75,1691.9,0,93.99
2371-JQHZZ,24,1,0,0,93.0,2248.05,0,93.67
0674-GCDXG,63,1,2,2,71.9,4479.2,0,71.1
1121-QSIVB,44,1,1,1,77.55,3471.1,0,78.89
4396-KLSEH,4,1,0,0,19.85,63.0,0,15.75
3244-DCJWY,1,1,0,0,70.25,70.25,1,70.25
2824-MYYBN,37,1,0,0,95.25,3314.15,0,89.57
0875-CABNR,10,1,0,3,84.6,865.55,1,86.56
6345-HOVES,34,0,0,2,25.05,852.7,0,25.08
8318-LCNBW,35,0,1,3,53.15,1930.9,0,55.17
6469-QJKZW,4,1,0,0,20.15,91.4,0,22.85
0147-ESWWR,39,1,0,0,101.25,3949.15,0,101.26
1217-VASWC,43,1,1,2,100.55,4304.0,0,100.09
7812-FZHPE,17,1,0,1,24.1,409.9,1,24.11
6370-ZVHDV,61,1,2,2,25.3,1554.9,0,25.49
5915-DGNVC,49,1,1,0,71.8,3472.05,0,70.86
6260-XLACS,4,1,1,1,19.7,117.8,0,29.45
3566-CAAYU,64,0,2,0,49.85,3210.35,0,50.16
4983-CCWMC,3,1,0,1,69.6,207.4,0,69.13
9103-CXVOK,1,1,0,0,19.75,19.75,0,19.75
2896-TBNBE,40,1,1,0,80.8,3132.75,0,78.32
4797-AXPXK,1,1,0,0,60.0,60.0,1,60.0
5229-PRWKT,8,1,0,0,86.55,649.65,1,81.21
6982-UQZLY,1,1,0,1,20.85,20.85,1,20.85
2522-WLNSF,34,1,1,2,64.2,2106.3,0,61.95
3841-CONLJ,1,0,0,0,35.0,35.0,0,35.0
5057-LCOUI,39,0,0,0,50.75,2011.4,1,51.57
0193-ESZXP,58,1,1,3,105.5,6205.5,1,106.99
4475-NVTLU,45,1,2,0,19.2,903.7,0,20.08
4369-HTUIF,6,1,0,2,85.15,503.6,1,83.93
9386-LDCZR,43,1,1,3,90.65,3882.3,0,90.29
9585-KKMFD,41,1,2,1,20.0,879.8,0,21.46
5399-ZIMKF,5,1,0,0,74.65,383.65,0,76.73
0336-KXKFK,72,0,2,3,61.2,4390.25,0,60.98
5619-XZZKR,4,1,1,1,19.95,68.2,0,17.05
3948-FVVRP,9,1,0,1,54.8,452.8,0,50.31
5327-XOKKY,72,1,2,3,73.45,5329.0,0,74.01
0983-TATYJ,33,1,1,1,51.45,1758.9,0,53.3
1813-JYWTO,72,1,2,2,80.45,5737.6,0,79.69
0156-FVPTA,22,1,0,0,54.2,1152.7,1,52.4
1984-FCOWB,70,1,1,0,109.5,7674.55,1,109.64
0654-HMSHN,21,1,0,0,104.4,2157.95,1,102.76
6719-OXYBR,15,1,0,0,85.3,1219.85,0,81.32
3312-ZWLGF,29,1,0,0,79.3,2414.55,0,83.26
6476-YHMGA,15,1,0,2,76.5,1155.6,0,77.04
5287-QWLKY,71,1,0,3,105.1,7548.1,1,106.31
0795-XCCTE,72,1,2,2,25.4,1809.35,0,25.13
0168-XZKBB,19,1,0,0,86.85,1564.4,0,82.34
3785-NRHYR,1,1,0,1,19.65,19.65,0,19.65
5196-SGOAK,1,1,0,0,75.7,75.7,1,75.7
4537-DKTAL,2,1,0,0,45.55,84.4,0,42.2
7072-MBHEV,11,1,0,3,78.1,864.85,0,78.62
5602-BVFMK,12,1,1,1,19.3,228.75,0,19.06
6297-NOOPG,70,1,2,0,110.5,7752.05,0,110.74
1891-UAWWU,20,1,0,0,90.8,1951.0,1,97.55
8204-TIFGJ,23,1,0,2,20.3,470.6,0,20.46
8050-DVOJX,49,1,2,3,81.35,4060.9,0,82.88
6108-OQZDQ,4,1,0,0,97.95,384.5,1,96.12
0363-QJVFX,32,1,0,3,108.15,3432.9,1,107.28
8903-XEBGX,2,1,0,0,55.3,108.65,0,54.32
8169-SAEJD,69,0,2,3,56.55,3952.65,0,57.28
9840-DVNDC,6,1,0,3,80.5,463.05,1,77.18
1089-XZWHH,24,1,2,1,19.7,494.05,0,20.59
2325-WINES,32,1,1,3,104.05,3416.85,0,106.78
6064-ZATLR,27,1,2,2,52.85,1498.65,0,55.51
3096-JRDSO,27,1,0,2,104.3,2867.75,1,106.21
7824-PANSQ,58,1,0,2,80.65,4807.35,0,82.89
8042-JVNFH,1,1,0,1,71.35,71.35,1,71.35
9648-BCHKM,18,1,2,3,24.65,471.35,0,26.19
2888-ADFAO,47,1,2,2,21.3,1041.8,0,22.17
8707-HOEDG,70,1,2,0,110.2,7689.8,0,109.85
3374-LXDEV,13,1,0,0,89.4,1132.35,1,87.1
4072-IPYLT,36,1,0,3,51.05,1815.0,0,50.42
7167-PCEYD,67,1,2,1,19.8,1311.3,0,19.57
4936-YPJNK,10,1,0,1,19.9,199.45,0,19.94
1580-BMCMR,19,1,0,0,87.3,1637.3,0,86.17
4817-KEQSP,71,1,2,2,19.85,1326.35,0,18.68
6408-WHTEF,72,1,2,1,89.4,6376.55,0,88.56
9251-AWQGT,48,1,2,1,20.0,935.9,0,19.5
8749-CLJXC,1,1,0,1,20.05,20.05,0,20.05
7989-VCQOH,18,1,0,0,83.25,1611.15,0,89.51
5049-GLYVG,1,1,0,1,20.6,20.6,1,20.6
4199-QHJNM,67,1,2,2,102.9,6989.7,0,104.32
8882-TLVRW,69,0,2,1,39.1,2779.5,0,40.28
5883-GTGVD,19,1,0,0,99.95,1931.75,1,101.67
5135-GRQJV,72,1,2,1,114.5,8331.95,0,115.72
2384-OVPSA,38,1,2,1,20.2,735.9,0,19.37
1371-WEPDS,40,1,1,0,55.8,2283.3,0,57.08
3580-GICBM,61,1,2,1,24.2,1445.2,0,23.69
4817-QRJSX,10,1,0,3,81.0,818.05,1,81.8
9730-DRTMJ,32,1,1,3,72.8,2333.05,0,72.91
4686-UXDML,21,1,0,3,99.85,1992.55,0,94.88
3349-ANQNH,59,1,1,0,99.5,5890.0,0,99.83
2398-YPMUR,13,1,0,0,70.15,916.75,1,70.52
0932-YIXYU,47,1,2,3,20.25,1029.8,0,21.91
7480-SPLEF,69,1,2,2,26.0,1796.55,0,26.04
7636-XUHWW,2,1,0,3,19.9,33.7,0,16.85
1431-CYWMH,22,1,0,2,19.05,454.05,0,20.64
5937-EORGB,15,1,0,0,96.5,1392.25,0,92.82
6349-JDHQP,53,1,2,3,19.85,1049.6,0,19.8
5539-HIVAK,28,1,0,1,25.7,734.6,0,26.24
5847-MXBEO,22,1,1,1,20.3,475.1,0,21.6
9985-MWVIX,1,1,0,1,70.15,70.15,1,70.15
4583-PARNH,16,1,0,0,91.55,1540.05,0,96.25
1116-FRYVH,48,0,2,1,39.4,1978.65,0,41.22
1421-HCERK,30,1,0,2,105.7,3181.8,0,106.06
9633-XQABV,3,1,0,0,70.25,229.7,0,76.57
0716-BQNDX,57,1,2,0,93.75,5625.55,0,98.69
1265-XTECC,68,1,1,3,96.55,6581.9,1,96.79
1183-CANVH,23,1,1,2,60.0,1347.15,0,58.57
1972-XMUWV,65,1,2,3,59.8,3808.2,0,58.59
8679-LZBMD,44,1,1,2,90.65,3974.15,0,90.32
3407-JMJQQ,71,1,2,2,109.0,7661.8,0,107.91
6252-DFGTK,37,1,1,3,68.1,2479.25,0,67.01
1539-LNKHM,12,1,0,1,20.4,266.6,0,22.22
8645-KOMJQ,69,1,2,2,81.95,5601.4,0,81.18
0289-IVARM,35,1,0,0,60.55,1982.6,0,56.65
9761-XUJWD,5,1,0,2,65.6,339.9,0,67.98
4057-FKCZK,58,1,2,2,82.5,4828.05,0,83.24
4291-TPNFG,72,1,2,2,82.3,5980.55,0,83.06
6087-YPWHO,72,1,2,1,68.15,4808.7,0,66.79
3090-QFUVD,1,1,0,3,20.3,20.3,0,20.3
2237-ZFSMY,39,1,1,0,95.55,3692.85,1,94.69
1722-LDZJS,53,1,1,3,20.2,1068.15,0,20.15
1818-ESQMW,27,1,0,0,89.2,2383.6,0,88.28
4871-JTKJF,1,1,0,0,69.65,69.65,1,69.65
1415-YFWLT,1,1,0,0,89.3,89.3,1,89.3
7401-RUBNK,18,1,0,0,74.8,1438.05,0,79.89
0506-YLVKJ,46,1,2,1,20.2,917.45,0,19.94
8661-BOYNW,72,1,2,3,84.4,6096.45,0,84.67
6711-VTNRE,36,1,0,0,87.55,3078.1,1,85.5
4815-GBTCD,4,0,0,0,25.15,99.95,0,24.99
2805-AUFQN,25,1,2,3,19.8,475.2,0,19.01
0980-PVMRC,40,0,0,0,50.85,2036.55,0,50.91
7233-DRTRF,63,1,0,0,102.4,6444.05,0,102.29
3500-RMZLT,15,1,0,1,96.3,1426.75,1,95.12
3873-NFTGI,14,1,0,3,55.5,767.55,0,54.82
1162-ECVII,72,1,2,2,109.75,7932.5,0,110.17
7048-GXDAY,39,1,0,0,106.4,4040.65,0,103.61
8571-ZCMCX,47,0,2,3,60.0,2768.65,0,58.91
1169-WCVAK,19,1,0,3,88.8,1672.35,0,88.02
4548-SDBKE,5,1,0,0,85.2,474.8,1,94.96
8066-POXGX,13,0,0,0,35.1,446.1,1,34.32
7129-CAKJW,17,1,0,2,80.05,1345.65,0,79.16
8695-ARGXZ,34,1,0,0,75.55,2425.4,0,71.34
3570-YUEKJ,42,1,0,0,49.55,2077.95,0,49.47
4143-OOBWZ,5,1,0,0,81.3,416.3,1,83.26
1555-HAPSU,71,1,2,3,23.9,1663.5,0,23.43
1697-NVVGY,19,1,0,2,66.4,1286.05,0,67.69
7854-EKTJL,2,1,0,0,19.6,35.85,1,17.92
8464-EETCQ,57,1,2,3,18.8,1094.35,0,19.2
2419-FSORS,72,1,2,0,108.4,7719.5,0,107.22
8132-YPVBX,6,1,0,1,85.95,514.6,0,85.77
9102-IAYHT,17,1,0,0,85.45,1451.6,1,85.39
6754-LZUKA,61,1,2,2,80.9,4932.5,0,80.86
3422-LYEPQ,1,1,0,0,71.0,71.0,1,71.0
8099-MZPUJ,48,1,2,3,111.8,5443.65,0,113.41
0787-LHDYT,16,1,0,3,20.6,330.25,0,20.64
2642-DTVCO,9,1,0,0,85.05,746.5,1,82.94
0374-IOEGQ,3,1,0,0,44.6,122.7,0,40.9
4361-JEIVL,1,1,0,0,44.4,44.4,1,44.4
3197-NNYNB,65,1,2,3,105.1,6631.85,0,102.03
3396-DKDEL,70,1,2,3,115.15,8250.0,0,117.86
1752-OZXFY,60,1,1,1,59.8,3561.15,0,59.35
9066-QRSDU,69,1,1,0,26.3,1763.55,0,25.56
9112-WSNPU,35,1,0,0,70.55,2419.0,0,69.11
9867-NNXLC,22,1,0,1,20.05,470.2,0,21.37
5321-NTRKC,66,1,2,2,79.85,5234.95,0,79.32
1363-TXLSL,1,1,0,0,70.3,70.3,1,70.3
9507-EXLTT,1,1,0,2,79.35,79.35,1,79.35
3161-GETRM,34,1,0,3,90.05,3097.0,0,91.09
0402-OAMEN,72,1,2,2,24.45,1709.1,0,23.74
6933-VLYFX,31,0,1,0,59.95,1848.8,0,59.64
6754-WKSHP,30,1,1,2,25.35,723.3,0,24.11
9846-GKXAS,9,1,0,2,90.8,809.75,1,89.97
6017-PPLPX,20,1,0,0,70.45,1470.95,1,73.55
4976-LNFVV,19,0,0,3,34.3,577.15,0,30.38
5055-MGMGF,65,1,0,0,105.05,6914.95,0,106.38
4641-FROLU,30,1,2,1,19.3,602.9,0,20.1
2862-JVEOY,6,1,1,1,19.15,124.4,0,20.73
2969-QWUBZ,2,0,0,0,51.4,96.8,0,48.4
9822-BIIGN,53,1,0,0,71.85,3827.9,0,72.22
2077-MPJQO,7,1,0,0,75.4,533.05,0,76.15
1534-OULXE,61,1,1,2,49.7,2961.4,0,48.55
7136-RVDTZ,70,0,1,0,45.25,3264.45,1,46.64
2971-SGAFL,13,1,0,0,78.75,995.35,0,76.57
1480-IVEVR,35,1,1,2,81.6,2815.25,0,80.44
2905-KFQUV,2,1,0,3,70.4,154.8,0,77.4
4581-SSPWD,3,1,0,0,75.8,246.3,1,82.1
3370-HXOPH,3,1,0,0,76.1,257.6,0,85.87
9391-YZEJW,62,1,1,2,94.0,5757.2,0,92.86
9958-MEKUC,72,1,2,3,103.95,7517.7,0,104.41
0281-CNTZX,63,1,2,2,19.95,1234.8,0,19.6
6927-WTFIV,20,1,0,3,71.3,1389.2,1,69.46
4118-CEVPF,35,1,1,2,110.8,3836.3,0,109.61
3398-ZOUAA,21,1,0,0,69.1,1474.75,1,70.23
9114-VEPUF,62,1,1,0,96.1,6001.45,0,96.8
7876-BEUTG,15,1,0,1,48.8,720.1,0,48.01
2338-BQEZT,55,1,0,3,50.55,2832.75,0,51.5
9873-MNDKV,11,1,0,1,44.65,472.25,0,42.93
0378-NHQXU,17,1,0,0,88.25,1460.65,1,85.92
8241-JUIQO,61,1,1,2,19.45,1336.35,0,21.91
2194-IIQOF,71,1,2,3,89.3,6388.65,0,89.98
4512-ZUIYL,2,1,0,2,70.0,153.05,1,76.53
9631-RXVJM,35,1,2,1,19.25,677.9,0,19.37
9584-EXCDZ,17,1,0,2,70.5,1165.6,0,68.56
7969-AULMZ,21,1,0,0,97.35,2119.5,1,100.93
5093-FEGLU,47,1,2,2,19.65,921.55,0,19.61
2621-UDNLU,3,1,0,1,20.85,72.0,0,24.0
7526-IVLYU,3,1,0,1,19.65,68.35,0,22.78
2428-HYUNX,44,1,2,3,19.35,847.25,0,19.26
9214-EKVXR,1,1,0,1,44.0,44.0,0,44.0
3410-MHHUM,44,1,1,0,94.4,4295.35,0,97.62
0568-ONFPC,5,1,0,2,25.9,135.0,1,27.0
0733-VUNUW,24,1,0,2,55.65,1400.55,1,58.36
4550-EVXNY,1,1,0,0,69.65,69.65,1,69.65
2122-YWVYA,18,1,0,0,75.4,1380.4,0,76.69
2968-SSGAA,10,1,0,0,100.6,1060.2,1,106.02
2296-DKZFP,65,1,2,2,71.0,4386.2,0,67.48
4844-JJWUY,1,1,0,0,86.0,86.0,1,86.0
6777-TGHTM,53,1,1,3,106.95,5785.5,1,109.16
8909-BOLNL,3,1,1,1,21.2,52.05,0,17.35
6603-YRDCJ,33,1,2,1,61.05,2018.4,0,61.16
3538-WZPHD,3,0,0,0,29.6,79.45,1,26.48
3229-USWAR,34,1,1,2,79.95,2727.3,0,80.21
2138-VFAPZ,14,1,2,1,19.7,263.65,0,18.83
6131-JLWZM,13,1,0,1,20.3,275.4,0,21.18
4785-QRJHC,46,0,1,2,59.9,2816.65,1,61.23
0269-XFESX,23,1,1,1,24.35,538.5,0,23.41
1709-EJDOX,47,1,2,1,19.75,948.9,0,20.19
4316-XCSLJ,17,1,0,1,50.3,846.8,0,49.81
8610-WFCJF,49,1,0,0,95.6,4783.5,1,97.62
9693-XMUOB,59,0,0,0,50.25,2997.45,0,50.8
0383-CLDDA,69,1,2,3,85.35,5897.4,0,85.47
4905-JEFDW,11,0,1,0,41.6,470.6,1,42.78
2709-UQGNP,10,1,0,1,51.65,524.5,0,52.45
3549-ZTMNH,12,1,2,2,24.0,269.65,0,22.47
7881-INRLC,45,1,0,3,100.85,4740.0,1,105.33
8033-ATFAS,39,1,0,1,59.85,2341.5,0,60.04
1635-NZATJ,71,1,2,3,25.45,1789.65,0,25.21
0562-HKHML,71,1,2,3,23.9,1626.4,0,22.91
8277-RVRSV,33,1,1,3,24.15,800.3,0,24.25
9943-VSZUV,67,1,0,1,75.7,5060.85,0,75.54
0117-LFRMW,37,0,0,2,40.2,1448.8,1,39.16
6172-FECYY,49,1,0,0,84.5,4254.85,1,86.83
7054-ENNGU,9,1,0,1,50.85,466.6,0,51.84
1455-HFBXA,52,1,2,3,91.6,4627.8,0,89.0
9402-CXWPL,70,1,1,0,98.9,6838.6,0,97.69
1628-BIZYP,1,1,0,0,85.0,85.0,0,85.0
1965-AKTSX,14,1,0,0,78.95,1101.85,1,78.7
0082-LDZUE,1,1,0,1,44.3,44.3,0,44.3
4786-UKSNZ,1,1,0,1,20.2,20.2,1,20.2
5343-SGUBI,52,1,1,1,80.2,4297.6,0,82.65
0856-NAOES,6,1,0,1,60.9,414.1,0,69.02
1976-AZZPJ,7,0,0,1,34.2,256.6,0,36.66
7248-VZQLC,47,1,0,2,85.2,3969.35,1,84.45
6156-UZDLF,26,1,1,3,87.15,2274.1,0,87.47
3099-OONVS,25,1,0,0,54.3,1296.8,0,51.87
9500-WBGRP,69,1,2,1,19.1,1268.85,0,18.39
5183-KLYEM,72,1,2,3,112.75,8192.6,0,113.79
5144-PQCDZ,4,1,0,1,19.95,59.25,0,14.81
8514-VZHEB,59,1,2,1,19.5,1147.85,0,19.46
6625-IUTTT,67,1,2,2,65.55,4361.55,0,65.1
9355-NPPFS,26,1,0,0,78.8,2006.1,0,77.16
0068-FIGTF,27,1,1,1,78.2,2078.95,0,77.0
5965-GGPRW,72,1,2,2,105.25,7609.75,0,105.69
8035-PWSEV,6,1,0,0,89.25,487.05,0,81.18
2236-HILPA,62,1,2,3,20.65,1218.45,0,19.65
1840-BIUOG,20,1,1,0,68.7,1416.2,0,70.81
1356-MKYSK,6,1,0,3,78.65,483.3,0,80.55
6080-LNESI,51,1,2,1,24.75,1234.6,0,24.21
1830-IPXVJ,61,1,2,3,19.75,1311.6,0,21.5
5828-DWPIL,62,1,0,0,89.1,5618.3,0,90.62
8398-TBIYD,72,1,2,2,84.7,6185.15,0,85.9
0011-IGKFF,13,1,0,0,98.0,1237.85,1,95.22
4192-GORJT,5,1,0,0,94.45,498.1,1,99.62
6496-SLWHQ,3,1,0,0,105.0,294.45,1,98.15
9912-GVSEQ,26,1,0,0,93.85,2381.55,1,91.6
2931-FSOHN,13,1,0,0,59.9,788.35,0,60.64
9418-RUKPH,38,1,2,1,19.95,756.4,0,19.91
5383-MMTWC,8,1,0,0,84.0,613.4,1,76.68
9971-ZWPBF,34,1,0,0,108.9,3625.2,0,106.62
4712-AUQZO,18,0,0,1,33.6,550.35,0,30.58
9711-FJTBX,56,1,1,1,85.85,4793.8,0,85.6
2908-ZTPNF,36,0,0,2,34.85,1267.2,0,35.2
7240-ETPTR,9,0,0,0,48.75,442.2,1,49.13
2202-CUYXZ,1,1,0,0,84.85,84.85,1,84.85
5995-OIGLP,12,1,0,1,56.65,654.85,1,54.57
8421-WZOOW,57,1,0,3,95.3,5567.45,0,97.67
6261-RCVNS,42,1,1,3,73.9,3160.55,1,75.25
7951-QKZPL,33,1,2,1,24.5,740.3,1,22.43
1414-YADCW,70,1,2,2,84.6,5706.2,0,81.52
8756-RDDLT,68,0,0,0,44.95,3085.35,0,45.37
2862-PFNIK,1,0,0,0,24.7,24.7,0,24.7
5816-QVHRX,37,1,0,3,100.3,3541.4,0,95.71
4430-YHXGG,4,1,0,1,25.45,84.2,0,21.05
6888-SBYAI,1,1,0,1,50.7,50.7,0,50.7
7395-XWZOY,20,0,0,3,55.0,1165.55,0,58.28
7169-YWAMK,72,1,2,2,68.4,4855.35,0,67.44
3640-PHQXK,31,1,0,0,89.9,2806.9,1,90.55
6877-LGWXO,18,1,0,0,78.55,1422.65,1,79.04
6859-RKMZJ,11,1,0,2,55.05,608.15,0,55.29
2729-VNVAP,33,1,2,3,19.8,641.35,0,19.43
2957-JIRMN,62,1,1,0,84.45,4959.15,0,79.99
2049-BAFNW,1,0,0,1,35.9,35.9,0,35.9
3842-QTGDL,16,1,0,2,80.75,1321.3,0,82.58
7163-OCEQI,22,1,1,1,78.65,1663.75,0,75.62
9782-LGXMC,49,1,0,2,61.75,3024.15,0,61.72
5975-BAICR,36,1,1,3,63.7,2188.5,0,60.79
8019-ENHXU,42,1,0,0,99.45,4138.05,1,98.52
5167-GBFRE,4,0,0,2,25.2,102.5,1,25.62
9033-EOXWV,12,1,1,1,74.05,872.65,1,72.72
4673-KKSLS,31,1,0,0,87.6,2724.25,0,87.88
4853-OITSN,5,1,0,0,89.15,413.25,0,82.65
9800-OUIGR,66,1,2,3,20.0,1374.2,0,20.82
1324-NLTJE,15,1,0,3,55.0,757.1,1,50.47
2324-EFHVG,64,1,2,2,104.4,6692.65,0,104.57
7094-MSZAO,10,1,0,3,20.05,218.5,0,21.85
1522-VVDMG,7,1,0,0,89.75,608.8,1,86.97
6907-CQGPN,29,0,0,0,34.3,1004.75,0,34.65
0780-XNZFN,57,1,2,2,20.65,1125.6,0,19.75
0239-OXEXL,46,1,0,1,84.25,3847.6,0,83.64
2675-IJRGJ,53,1,2,2,19.65,978.0,0,18.45
7049-GKVZY,17,1,1,3,79.85,1387.35,0,81.61
8577-QSOCG,38,1,2,1,20.2,746.05,0,19.63
3721-CNZHX,15,1,1,1,19.8,304.6,0,20.31
0212-ISBBF,22,0,0,0,50.35,1098.85,0,49.95
9185-TQCVP,14,1,0,0,85.15,1139.2,1,81.37
3585-YNADK,57,1,1,2,74.6,4368.95,0,76.65
5271-DBYSJ,11,1,0,3,79.15,827.7,0,75.25
1099-GODLO,1,1,2,1,20.35,20.35,0,20.35
6828-HMKWP,12,1,2,2,21.05,262.05,0,21.84
5567-WSELE,3,1,0,0,94.6,279.55,1,93.18
1472-TNCWL,36,1,0,0,94.7,3512.5,0,97.57
8063-RJYNF,16,1,0,0,94.25,1483.25,1,92.7
0687-ZVTHB,65,1,1,3,72.45,4653.85,1,71.6
2080-GKCWQ,2,1,0,0,74.95,151.75,0,75.88
9661-ACXBS,42,1,0,0,105.2,4400.75,1,104.78
2193-SFWQW,72,1,2,2,111.95,8033.1,0,111.57
5656-JAMLX,62,1,2,2,19.85,1253.65,0,20.22
3462-BJQQA,6,1,0,0,89.75,552.65,0,92.11
0442-TDYUO,48,1,2,1,20.05,1036.0,0,21.58
6733-LRIZX,35,1,2,0,108.95,4025.5,0,115.01
9503-XJUME,52,1,1,3,19.65,928.4,0,17.85
4367-NHWMM,1,0,0,1,24.9,24.9,0,24.9
3727-RJMEO,6,1,0,0,82.85,460.25,1,76.71
3779-OSWCF,71,1,2,3,93.2,6506.15,0,91.64
6736-DHUQI,67,1,1,2,84.8,5598.3,0,83.56
3915-ODIYG,60,1,1,0,71.75,4374.55,0,72.91
1360-RCYRT,23,0,0,2,30.35,678.75,0,29.51
2724-FJDYW,39,0,1,2,54.85,2191.7,0,56.2
4451-RWASJ,15,1,1,1,19.5,239.75,0,15.98
6646-VRFOL,53,1,0,0,103.85,5485.5,1,103.5
3460-TJBWI,24,1,2,1,24.2,609.05,0,25.38
5917-HBSDW,37,1,0,0,19.35,683.75,0,18.48
5685-IIXLY,5,1,0,0,83.6,404.2,1,80.84
5671-UUNXD,50,1,1,0,100.65,5189.75,0,103.8
0956-ACVZC,54,1,1,3,94.1,5060.9,0,93.72
2325-NBPZG,3,1,0,0,74.55,233.65,0,77.88
4250-ZBWLV,68,1,1,0,108.45,7176.55,1,105.54
4482-FTFFX,5,1,0,0,56.15,291.45,0,58.29
8859-DZTGQ,33,1,2,1,20.35,689.75,0,20.9
0440-MOGPM,41,1,1,0,80.55,3263.9,0,79.61
0020-JDNXP,34,0,1,1,61.25,1993.2,0,58.62
3752-CQSJI,13,1,0,1,20.45,254.5,0,19.58
5025-GOOKI,20,1,0,3,18.9,347.65,0,17.38
4698-KVLLG,51,1,2,3,19.6,967.9,0,18.98
5095-AESKG,3,1,0,3,91.5,242.95,1,80.98
2887-JPYLU,41,1,0,2,45.2,1841.9,0,44.92
4770-QAZXN,13,1,0,3,19.45,232.1,0,17.85
4896-CPRPF,35,1,2,2,25.45,809.25,0,23.12
1871-MOWRM,12,1,0,2,80.85,866.45,1,72.2
9714-EDSUC,4,1,0,1,94.9,360.55,0,90.14
2027-OAQQC,43,0,0,2,49.05,2076.2,1,48.28
0282-NVSJS,12,0,0,1,29.3,355.9,0,29.66
9090-SGQXL,68,1,0,0,105.3,7299.65,1,107.35
6595-YGXIT,25,1,0,0,88.95,2291.2,1,91.65
7353-YOWFP,7,1,1,1,20.25,129.15,0,18.45
9835-ZIITK,66,1,1,0,110.85,7491.75,1,113.51
8008-ESFLK,53,1,1,0,110.5,5835.5,0,110.1
7537-CBQUZ,63,1,0,2,109.4,7031.45,0,111.61
1555-DJEQW,70,1,2,2,114.2,7723.9,1,110.34
5649-TJHOV,27,0,0,2,36.5,1032.0,1,38.22
0519-XUZJU,1,1,0,1,70.75,70.75,1,70.75
3363-EWLGO,5,1,0,1,19.95,109.6,0,21.92
4750-UKWJK,37,1,1,1,19.6,727.8,0,19.67
6338-AVWCY,3,0,0,1,40.15,130.75,1,43.58
1689-YQBYY,12,1,0,0,76.6,893.0,0,74.42
4487-ZYJZK,38,1,1,3,19.6,763.1,0,20.08
2959-FENLU,9,1,0,3,85.3,781.4,0,86.82
0708-LGSMF,13,1,0,0,65.85,902.25,0,69.4
9253-QXKBE,29,1,0,0,94.45,2653.65,1,91.51
7634-HLQJR,47,1,2,3,20.05,1016.7,0,21.63
0487-RPVUM,61,1,0,2,99.4,5943.65,0,97.44
4079-ULGFR,16,1,0,1,20.0,275.7,0,17.23
2516-XSJKX,41,1,2,0,78.45,3126.45,0,76.25
0057-QBUQH,43,1,2,0,25.1,1070.15,0,24.89
9445-SZLCH,36,1,0,2,97.35,3457.9,1,96.05
6599-SFQVE,6,1,0,0,55.0,340.4,0,56.73
8331-ZXFOE,58,1,1,3,71.1,4299.2,0,74.12
4003-FUSHP,19,1,0,3,61.55,1093.2,0,57.54
0356-ERHVT,11,1,0,2,45.9,521.9,0,47.45
7325-ENZFI,39,0,1,2,40.3,1630.4,0,41.81
4884-ZTHVF,8,1,0,0,87.1,713.6,0,89.2
